X,Y,OBJECTID,DIRECCION_INCIDENTE,LOCALIDAD,TIPO_DE_INCIDENTE,TIPO_DE_ACTORES_VIALES_IMPLICAD,AFECTACIÓN_PERSONAS,FECHA_INCIDENTE__DD_MM_AAAA_,LATITUD,LONGITUD
-74.0720919999999,4.71098860000006,1706,Calle 163 con Carrera 13B,Fuera perímetro,Fallecido hospitalario,Bus SITP (1) - Automóvil particular (1) - Conductor fallecido (1),Fallecido hospitalario,2025/06/06 00:00:00+00,4.7109886,-74.072092
-74.0784472,4.64725160000006,1707,"NQS con Calle 57A, sentido n→s",Teusaquillo,Volcamiento,Camioneta (1),Sin lesionados,2025/06/06 00:00:00+00,4.6472516,-74.0784472
-74.1151113,4.51191400000005,1708,Calle 76B sur con Av Caracas,Usme,Fallecido hospitalario,Motociclista lesionado (1),Fallecido hospitalario,2025/06/06 00:00:00+00,4.511914,-74.1151113
-74.0929715999999,4.72185060000004,1709,Calle 128 con Carrera 93,Suba,Choque simple,Automóvil particular (1) - Motocicleta (1),Sin lesionados,2025/06/06 00:00:00+00,4.7218506,-74.0929716
-74.112496,4.59456820000003,1710,"Carrera 30 con Av Primero de Mayo, sentido s→n",Antonio Nariño,Autolesionado,Motociclista lesionado (1),Con lesionados,2025/06/06 00:00:00+00,4.5945682,-74.112496
-74.1630221999999,4.63462020000003,1711,Av Ciudad de Cali con Calle 38 sur,Kennedy,Falla semafórica,Intersección semafórica (1),Sin lesionados,2025/06/06 00:00:00+00,4.6346202,-74.1630222
-74.0720919999999,4.71098860000006,1712,Av Carrera 68 con Calle 5,Kennedy,Autolesionado,Motociclista lesionado (1),Con lesionados,2025/06/06 00:00:00+00,4.7109886,-74.072092
-74.0763247,4.60881630000006,1713,Av Caracas con Av Calle 19,Los Mártires,Falla semafórica,Intersección semafórica (1),Sin lesionados,2025/06/06 00:00:00+00,4.6088163,-74.0763247
-74.146093,4.70096940000008,1714,"Av El Dorado (Calle 26) con Carrera 103, sentido occ→or",Fontibón,Choque simple,Camión (1) - Taxi (1),Sin lesionados,2025/06/06 00:00:00+00,4.7009694,-74.146093
-74.0720919999999,4.71098860000006,1715,Carrera 13 este con Calle 26B sur,San Cristóbal,Autolesionado,Motociclista lesionado (1),Con lesionados,2025/06/06 00:00:00+00,4.7109886,-74.072092
-74.136578,4.67197410000006,1716,"Calle 22 con Carrera 96C, sentido or→occ",Fontibón,Choque con lesionado,Automóvil particular (1) - Motociclista lesionado (1),Con lesionados,2025/06/06 00:00:00+00,4.6719741,-74.136578
-74.1535895,4.59609840000007,1717,"Autopista Sur con Carrera 63, sentido or→occ",Kennedy,Varado,,Sin lesionados,2025/06/06 00:00:00+00,4.5960984,-74.1535895
-74.1020303999999,4.58414570000002,1718,Calle 19 sur con Carrera 18,Antonio Nariño,Choque simple,Bus SITP (1) - Automóvil particular (1),Sin lesionados,2025/06/06 00:00:00+00,4.5841457,-74.1020304
-74.1246161,4.71555060000003,1719,"Carrera 112A con Calle 75B, sentido s→n",Engativá,Choque simple,Camión (1) - Automóvil particular (1),Sin lesionados,2025/06/06 00:00:00+00,4.7155506,-74.1246161
-74.1194052,4.58722360000007,1720,Calle 35C sur con Carrera 26F,Rafael Uribe Uribe,Choque con lesionado,Motociclista lesionado (1) - Animal de compañía (1),Con lesionados,2025/06/06 00:00:00+00,4.5872236,-74.1194052
-74.0720919999999,4.71098860000006,1721,Carrera 29 con Calle 37 sur,Rafael Uribe Uribe,Autolesionado,Motociclista lesionado (1),Con lesionados,2025/06/06 00:00:00+00,4.7109886,-74.072092
-74.1105082,4.70835840000007,1722,"Autopista Medellín con km 5, sentido or→occ",Fuera perímetro,Choque simple,Tractocamión (1) - Automóvil particular (1),Sin lesionados,2025/06/06 00:00:00+00,4.7083584,-74.1105082
-74.1332934,4.70536030000005,1723,Calle 65B con Carrera 112,Engativá,Choque simple,Automóvil particular (2),Sin lesionados,2025/06/06 00:00:00+00,4.7053603,-74.1332934
-74.1578284,4.62312300000002,1724,"Carrera 79 con Calle 40A sur, sentido n→s",Kennedy,Choque con lesionado,Automóvil particular (1) - Motociclista lesionado (1) - Acompañante lesionado (1),Con lesionados,2025/06/06 00:00:00+00,4.623123,-74.1578284
-74.0495933999999,4.73034480000007,1725,"Autopista Norte con Calle 147, sentido s→n",Usaquén,Choque con lesionado,Automóvil particular (1) - Ciclista lesionado (1),Con lesionados,2025/06/06 00:00:00+00,4.7303448,-74.0495934
-74.1262389,4.58790190000002,1726,"Av Gaitán Cortés con Calle 52 sur, sentido s→n",Tunjuelito,Choque con lesionado,Automóvil particular (1) - Motociclista lesionado (1),Con lesionados,2025/06/06 00:00:00+00,4.5879019,-74.1262389
-74.1717795,4.61464220000005,1727,Calle 53 sur con Carrera 79C,Kennedy,Choque simple,Automóvil particular (2),Sin lesionados,2025/06/06 00:00:00+00,4.6146422,-74.1717795
-74.1395153999999,4.66318740000003,1728,"Av Centenario (Calle 13) con Carrera 116, sentido or→occ",Fontibón,Choque simple,Bus SITP (1) - Motocicleta (1),Sin lesionados,2025/06/06 00:00:00+00,4.6631874,-74.1395154
-74.100719,4.59780610000007,1729,"Carrera 27 con Av Comuneros, sentido n→s",Los Mártires,Choque objeto fijo con lesionado,Automóvil particular (1) - Conductor lesionado (1) - Separador (1),Con lesionados,2025/06/06 00:00:00+00,4.5978061,-74.100719
-74.0792823,4.63918680000006,1730,Av Comuneros con NQS,Los Mártires,Varado,Taxi (1),Sin lesionados,2025/06/06 00:00:00+00,4.6391868,-74.0792823
-74.0980585999999,4.57833110000007,1731,"Av Primero de Mayo con Carrera 12, sentido occ→or",Rafael Uribe Uribe,Choque simple,Automóvil particular (1) - Motocicleta (1),Sin lesionados,2025/06/06 00:00:00+00,4.5783311,-74.0980586
-74.1679419,4.61984610000007,1732,"Calle 46 sur con Av Agoberto Mejía, sentido occ→or",Kennedy,Choque con lesionado,Automóvil particular (2) - Conductor lesionado (1),Con lesionados,2025/06/06 00:00:00+00,4.6198461,-74.1679419
-74.1029498999999,4.65219300000007,1733,"Av El Dorado (Calle 26) con Carrera 5, sentido or→occ",Santa Fe,Autolesionado,Motociclista lesionado (1),Con lesionados,2025/06/06 00:00:00+00,4.652193,-74.1029499
-74.1865587999999,4.63254370000004,1734,Carrera 90 con Calle 54C sur,Bosa,Choque con lesionado,Motociclista lesionado (2),Con lesionados,2025/06/06 00:00:00+00,4.6325437,-74.1865588
-74.1232619,4.74083710000002,1735,Av Calle 80 con Vía Lisboa,Engativá,Choque simple,Automóvil particular (2),Sin lesionados,2025/06/06 00:00:00+00,4.7408371,-74.1232619
-74.0895095,4.68862890000003,1736,"Carrera 70C con Calle 71A, sentido n→s",Engativá,Choque con lesionado,Motociclista lesionado (2),Con lesionados,2025/06/06 00:00:00+00,4.6886289,-74.0895095
-74.0860329,4.67760950000007,1737,"Av Chile (Calle 72) con Carrera 106, sentido or→occ",Engativá,Choque con lesionado,Motociclista lesionado (1) - Bicicleta eléctrica (1) - Conductor lesionado (1),Con lesionados,2025/06/06 00:00:00+00,4.6776095,-74.0860329
-74.1691610999999,4.62852290000006,1738,"Carrera 84 con Calle 67A sur, sentido n→s",Bosa,Choque con lesionado,Ciclista lesionado (2),Con lesionados,2025/06/06 00:00:00+00,4.6285229,-74.1691611
-74.0294934999999,4.73635770000004,1739,Calle 36L sur con Carrera 8C bis este,San Cristóbal,Autolesionado,Motociclista lesionado (1),Con lesionados,2025/06/06 00:00:00+00,4.7363577,-74.0294935
-74.0836990999999,4.54028060000007,1740,"Calle 46A sur con Carrera 13B este, sentido or→occ",San Cristóbal,Autolesionado,Motociclista lesionado (1),Con lesionados,2025/06/06 00:00:00+00,4.5402806,-74.0836991
-74.0687105,4.61754800000006,1741,"Av Carrera 7 con Calle 32, sentido s→n",Santa Fe,Autolesionado,Motociclista lesionado (1) - Acompañante lesionado (1),Con lesionados,2025/06/06 00:00:00+00,4.617548,-74.0687105
-74.1014824,4.62294980000007,1742,"Calle 13 con Carrera 49, sentido or→occ",Puente Aranda,Choque con lesionado,Motocicleta (1) - Ciclista lesionado (1),Con lesionados,2025/06/06 00:00:00+00,4.6229498,-74.1014824
-74.1670309,4.63977240000003,1743,Av Guayacanes con Calle 38 sur,Kennedy,Atropello,Motocicleta (1) - Peatón (1),Con lesionados,2025/06/06 00:00:00+00,4.6397724,-74.1670309
-74.1364795,4.58099950000008,1744,Diagonal 52C sur con Carrera 25A,Tunjuelito,Choque con lesionado,Automóvil particular (1) - Ciclista lesionado (1),,2025/06/06 00:00:00+00,4.5809995,-74.1364795
-74.0292355999999,4.71158630000002,1745,Av Carrera 7 con Calle 134,Usaquén,Choque simple,Automóvil particular (1) - Motocicleta (1),Sin lesionados,2025/06/06 00:00:00+00,4.7115863,-74.0292356
-74.1354709,4.60973880000006,1746,Carrera 68I con Calle 34 sur,Kennedy,Autolesionado,Motociclista lesionado (1),Con lesionados,2025/06/06 00:00:00+00,4.6097388,-74.1354709
-74.0469009999999,4.72679210000007,1747,Carrera 80 con Calle 145,Suba,Varado,Vehículo escolar (1),Sin lesionados,2025/06/06 00:00:00+00,4.7267921,-74.046901
-74.0438422999999,4.73673140000005,1748,"Calle 153 con Carrera 19, sentido or→occ",Usaquén,Atropello,Motocicleta (1) - Peatón lesionado (1),Con lesionados,2025/06/06 00:00:00+00,4.7367314,-74.0438423
-74.0990171999999,4.58666970000007,1749,Transversal 18 bis con Calle 46 sur,Rafael Uribe Uribe,Autolesionado,Motociclista lesionado (1),Con lesionados,2025/06/06 00:00:00+00,4.5866697,-74.0990172
-74.0561549999999,4.69534690000006,1750,"Autopista Norte con Calle 108, sentido s→n",Usaquén,Varado,Camioneta (1),Sin lesionados,2025/06/06 00:00:00+00,4.6953469,-74.056155
-74.1001764,4.68035670000006,1751,"Av Boyacá con Calle 81, sentido s→n",Engativá,Choque con lesionado,Automóvil particular (1) - Motocicleta (2) - Motociclista lesionado (1),Con lesionados,2025/06/06 00:00:00+00,4.6803567,-74.1001764
-74.1240129999999,4.74610490000003,1752,Calle 138C con Carrera 152,Suba,Autolesionado,Motociclista lesionado (1),Con lesionados,2025/06/06 00:00:00+00,4.7461049,-74.124013
-74.0927212,4.71952260000006,1753,Calle 127C con Carrera 91D,Suba,Choque con lesionado,Automóvil particular (1) - Motociclista lesionado (1),Con lesionados,2025/06/06 00:00:00+00,4.7195226,-74.0927212
-74.0792823,4.63918680000006,1754,"Av Comuneros con NQS, sentido or→occ",Los Mártires,Autolesionado,Motociclista lesionado (1),Con lesionados,2025/06/06 00:00:00+00,4.6391868,-74.0792823
-74.0283489999999,4.74219660000006,1755,Calle 165 con Carrera 8F,Usaquén,Choque con lesionado,Automóvil particular (1) - Motociclista lesionado (1),Con lesionados,2025/06/06 00:00:00+00,4.7421966,-74.028349
-74.1543756999999,4.65248950000006,1756,"Calle 8A con Carrera 88D, sentido occ→or",Kennedy,Choque con lesionado,Motocicleta (1) - Ciclista lesionado (1),Con lesionados,2025/06/06 00:00:00+00,4.6524895,-74.1543757
-74.1026131,4.75013820000004,1757,Calle 145 con Carrera 114,Suba,Choque simple,Taxi (1) - Motocicleta (1),Sin lesionados,2025/06/06 00:00:00+00,4.7501382,-74.1026131
-74.0720919999999,4.71098860000006,1758,Calle 79 con Carrera 75,Engativá,Autolesionado,Motociclista lesionado (1) - Acompañante lesionado (1),Con lesionados,2025/06/06 00:00:00+00,4.7109886,-74.072092
-74.125267,4.67204830000003,1759,Av La Esperanza con Av Ciudad de Cali,Fontibón,Choque simple,Automóvil particular (2),Sin lesionados,2025/06/06 00:00:00+00,4.6720483,-74.125267
-74.0860329,4.67760950000007,1760,"Av Carrera 68 con Av Chile (Calle 72), sentido n→s",Engativá,Choque con lesionado,Automóvil particular (1) - Motociclista lesionado (1),Con lesionados,2025/06/06 00:00:00+00,4.6776095,-74.0860329
-74.0989867,4.62407380000008,1761,Diagonal 68 sur con Carrera 42A,Ciudad Bolívar,Choque con lesionado,Automóvil particular (1) - Motociclista lesionado (1),Con lesionados,2025/06/06 00:00:00+00,4.6240738,-74.0989867
-74.1922438,4.60258840000006,1762,Calle 70 bis sur con Carrera 78C,Bosa,Choque con lesionado,Taxi (1) - Motociclista lesionado (1),Con lesionados,2025/06/06 00:00:00+00,4.6025884,-74.1922438
-74.1223411999999,4.57689060000007,1763,"Calle 42 sur con Carrera 21, sentido or→occ",Rafael Uribe Uribe,Autolesionado,Motociclista lesionado (1),Con lesionados,2025/06/06 00:00:00+00,4.5768906,-74.1223412
-74.0881898,4.67396610000003,1764,"Av Carrera 68 con Calle 67B, sentido s→n",Barrios Unidos,Choque con lesionado,Camioneta (1) - Motociclista lesionado (1),Con lesionados,2025/06/06 00:00:00+00,4.6739661,-74.0881898
-74.0763216999999,4.66644260000004,1765,Carrera 51 con Calle 71 bis,Barrios Unidos,Choque con lesionado,Motociclista lesionado (2),Con lesionados,2025/06/06 00:00:00+00,4.6664426,-74.0763217
-74.1335525,4.58123060000003,1766,Diagonal 51A sur con Carrera 27,Tunjuelito,Choque con lesionado,Automóvil particular (1) - Ciclista lesionado (1),Con lesionados,2025/06/06 00:00:00+00,4.5812306,-74.1335525
-74.1492360999999,4.62174160000006,1767,Calle 36 sur con Carrera 77,Kennedy,Choque simple,Motocicleta (1) - Bicicleta (1),Sin lesionados,2025/06/06 00:00:00+00,4.6217416,-74.1492361
-74.1040181,4.68410710000006,1768,"Calle 66 con Carrera 77, sentido or→occ",Engativá,Choque con lesionado,Automóvil particular (1) - Motociclista lesionado (1),Con lesionados,2025/06/06 00:00:00+00,4.6841071,-74.1040181
-74.0285817,4.72077080000003,1769,"Carrera 7B con Calle 145, sentido s→n",Usaquén,Choque con lesionado,Camioneta (1) - Motociclista lesionado (1),Con lesionados,2025/06/06 00:00:00+00,4.7207708,-74.0285817
-74.0929017999999,4.71710150000007,1771,"Carrera 91 con Calle 127, sentido s→n",Suba,Choque con lesionado,Motocicleta (1) - Ciclista lesionado (1),Con lesionados,2025/06/06 00:00:00+00,4.7171015,-74.0929018
-74.1029498999999,4.65219300000007,1772,"Av El Dorado (Calle 26) con Av Ciudad de Cali, sentido or→occ",Engativá,Choque con lesionado,Motocicleta (2) - Motociclista lesionado (1),Con lesionados,2025/06/06 00:00:00+00,4.652193,-74.1029499
-74.0699704,4.71147320000006,1773,"Carrera 58 con Calle 127, sentido s→n",Suba,Choque con lesionado,Camioneta (1) - Patineta (1) - Conductor lesionado (1),Con lesionados,2025/06/06 00:00:00+00,4.7114732,-74.0699704
-74.1085055999999,4.70672010000004,1774,"Av Calle 80 con Carrera 94K, sentido occ→or",Engativá,Choque con lesionado,Motociclista lesionado (2),Con lesionados,2025/06/06 00:00:00+00,4.7067201,-74.1085056
-74.1389038999999,4.53920490000007,1775,Carrera 17A con Calle 78A sur,Ciudad Bolívar,Choque con lesionado,Camión (2) - Peatón lesionado (1),Con lesionados,2025/06/06 00:00:00+00,4.5392049,-74.1389039
-74.080502,4.69541390000006,1776,"Carrera 71 con Calle 97, sentido n→s",Suba,Choque con lesionado,Motocicleta (2) - Motociclista lesionado (1),Con lesionados,2025/06/06 00:00:00+00,4.6954139,-74.080502
-74.0999528999999,4.69604740000005,1777,"Carrera 80B con Calle 75, sentido s→n",Engativá,Choque con lesionado,Taxi (1) - Motociclista lesionado (1),Con lesionados,2025/06/06 00:00:00+00,4.6960474,-74.0999529
-74.0957953,4.59751620000003,1778,Carrera 1 con Calle 2,Santa Fe,Choque con lesionado,Automóvil particular (1) - Motociclista lesionado (1),Con lesionados,2025/06/06 00:00:00+00,4.5975162,-74.0957953
-74.0778692,4.59022940000006,1779,"Av Comuneros con Carrera 42, sentido or→occ",Puente Aranda,Choque simple,Motocicleta (2),Sin lesionados,2025/06/06 00:00:00+00,4.5902294,-74.0778692
-74.0590862,4.71018070000002,1780,"Carrera 75 con Calle 127B, sentido s→n",Suba,Atropello,Motocicleta (1) - Peatón lesionado (1),Con lesionados,2025/06/06 00:00:00+00,4.7101807,-74.0590862
-74.0391475,4.79728990000007,1781,"Autopista Norte con Calle 222, sentido n→s",Suba,Choque simple,Automóvil particular (1) - Motocicleta (2),Sin lesionados,2025/06/06 00:00:00+00,4.7972899,-74.0391475
-74.1808578,4.60908450000005,1782,"Av Bosa con Av Agoberto Mejía, sentido or→occ",Bosa,Choque con lesionado,Motocicleta (2) - Motociclista lesionado (1),Con lesionados,2025/06/06 00:00:00+00,4.6090845,-74.1808578
-74.0915689999999,4.69686400000006,1783,"Autopista Sur con Carrera 74, sentido occ→or",Ciudad Bolívar,Varado,Vehículo escolar (1),Sin lesionados,2025/06/06 00:00:00+00,4.696864,-74.091569
-74.0876704,4.55097650000005,1784,Av Ciudad de Villavicencio con Calle 38,Ciudad Bolívar,Choque con lesionado,Bus / buseta (1) - Motociclista lesionado (1),Con lesionados,2025/06/06 00:00:00+00,4.5509765,-74.0876704
-74.1399334,4.61757280000006,1785,"Av Boyacá con Calle 34 sur, sentido s→n",Kennedy,Choque con lesionado,Motocicleta (2) - Motociclista lesionado (1),Con lesionados,2025/06/06 00:00:00+00,4.6175728,-74.1399334
-74.1077587,4.61560700000007,1786,Carrera 41A con Calle 5,Puente Aranda,Choque con lesionado,Taxi (1) - Automóvil particular (1) - Conductor lesionado (1),Con lesionados,2025/06/06 00:00:00+00,4.615607,-74.1077587
-74.1155752,4.59233910000006,1787,Carrera 30 con Calle 30 sur,Antonio Nariño,Choque con lesionado,Automóvil particular (1) - Ciclista lesionado (1),Con lesionados,2025/06/06 00:00:00+00,4.5923391,-74.1155752
-74.0872072,4.59374540000005,1788,Av Caracas con Calle 2,Santa Fe,Falla semafórica,Intersección semafórica (1),Sin lesionados,2025/06/06 00:00:00+00,4.5937454,-74.0872072
-74.1420984,4.70884590000003,1789,Calle 63B con Carrera 114,Engativá,Choque con lesionado,Vehículo escolar (1) - Acompañante lesionado (5) - Ciclista lesionado (1),Con lesionados,2025/06/06 00:00:00+00,4.7088459,-74.1420984
-74.1090298999999,4.58917300000007,1790,"Av Primero de Mayo con Carrera 27, sentido or→occ",Antonio Nariño,Choque simple,Bus / buseta (2),Sin lesionados,2025/06/06 00:00:00+00,4.589173,-74.1090299
-74.0947771,4.71585400000004,1791,Carrera 91 con Calle 99A,Suba,Choque con lesionado,Motocicleta (1) - Ciclista lesionado (1),Con lesionados,2025/06/06 00:00:00+00,4.715854,-74.0947771
-74.0420111999999,4.67420090000007,1792,Av Carrera 7 con Calle 94,Chapinero,Atropello,Patineta (1) - Peatón lesionado (1) - Conductor lesionado (1),Con lesionados,2025/06/06 00:00:00+00,4.6742009,-74.0420112
-74.0896913,4.59952230000005,1793,"Av Comuneros con Carrera 15, sentido or→occ",Los Mártires,Choque simple,Taxi (1) - Motocicleta (1),Sin lesionados,2025/06/06 00:00:00+00,4.5995223,-74.0896913
-74.0636517999999,4.67301520000007,1794,Carrera 16A con Calle 85,Chapinero,Choque con lesionado,Automóvil particular (1) - Motociclista lesionado (1),Con lesionados,2025/06/06 00:00:00+00,4.6730152,-74.0636518
-74.1008484,4.67071460000005,1795,Av José Celestino Mutis con Carrera 90A,Engativá,Choque simple,Camión (1) - Automóvil particular (1),Sin lesionados,2025/06/06 00:00:00+00,4.6707146,-74.1008484
-74.050061,4.73678450000006,1796,"Carrera 46 con Calle 152A, sentido s→n",Suba,Choque con lesionado,Volqueta (1) - Motociclista lesionado (1),Con lesionados,2025/06/06 00:00:00+00,4.7367845,-74.050061
-74.1400025999999,4.59281670000007,1797,Diagonal 47A sur con Carrera 61A,Tunjuelito,Choque con lesionado,Automóvil particular (1) - Motociclista lesionado (1),Con lesionados,2025/06/06 00:00:00+00,4.5928167,-74.1400026
-74.1928088,4.62188220000007,1798,Carrera 87C con Calle 66A sur,Bosa,Atropello,Motocicleta (1) - Peatón lesionado (1),Con lesionados,2025/06/06 00:00:00+00,4.6218822,-74.1928088
-74.1103098999999,4.62221580000005,1799,Carrera 50 con Calle 3,Puente Aranda,Atropello,Automóvil particular (1) - Peatón lesionado (1),Con lesionados,2025/06/06 00:00:00+00,4.6222158,-74.1103099
-74.1347122999999,4.71337160000007,1800,Calle 70A con Carrera 115D,Engativá,"Caída de objetos en vía (árbol, cables, otros)",Árbol (1),Sin lesionados,2025/06/06 00:00:00+00,4.7133716,-74.1347123
-74.1670402999999,4.63413480000003,1801,Calle 40B sur con Carrera 87,Kennedy,Choque simple,Automóvil particular (2),Sin lesionados,2025/06/06 00:00:00+00,4.6341348,-74.1670403
-74.0903876,4.63433500000002,1802,Av El Dorado (Calle 26) con Av Boyacá,Engativá,Choque con lesionado,Automóvil particular (1) - Ciclista lesionado (1),Con lesionados,2025/06/06 00:00:00+00,4.634335,-74.0903876
-74.0998876,4.50154210000005,1803,"Av Carrera 7 con Calle 85, sentido s→n",Chapinero,Varado,Automóvil particular (1),Sin lesionados,2025/06/06 00:00:00+00,4.5015421,-74.0998876
-74.1298649,4.57026640000004,1804,"Av Ciudad de Villavicencio con Calle 51 sur, sentido occ→or",Tunjuelito,Choque con lesionado,Camión (1) - Motociclista lesionado (1),Con lesionados,2025/06/06 00:00:00+00,4.5702664,-74.1298649
