X,Y,OBJECTID,FECHA_INCIDENTE,LATITUD,LONGITUD,DIRECCION_INCIDENTE,LOCALIDAD,TIPO_DE_INCIDENTE,TIPO_DE_ACTORES_VIALES_IMPLICAD
-74.0923435,4.56069300014985,140,2025/04/01 00:00:00+00,4.560693,-74.0923435,Carrera 2 con Calle 31B sur,Santa Fe,Choque simple,Bus SITP (1) - Camioneta (1)
-74.0249094,4.72653880015525,141,2025/04/01 00:00:00+00,4.7265388,-74.0249094,Calle 152 con Av Carrera 7,Usaquén,Choque simple,Camión (1) - Motocicleta (1)
-74.1552123,4.63210710015214,142,2025/04/01 00:00:00+00,4.6321071,-74.1552123,"Calle 5C con Carrera 80C, sentido or?occ",Kennedy,Choque con lesionado,Automóvil particular (1) - Ciclista lesionado (1)
-74.1220891999999,4.55781000014976,143,2025/04/01 00:00:00+00,4.55781,-74.1220892,Av Caracas con Carrera 9,Rafael Uribe Uribe,Choque con lesionado,Bus SITP (1) - Motociclista lesionado (1) - Acompañante lesionado (1)
-74.1090298999999,4.58917300015078,144,2025/04/01 00:00:00+00,4.589173,-74.1090299,Carrera 27 con Av Primero de Mayo,Antonio Nariño,Choque simple,Taxi (1) - Automóvil particular (1)
-74.0585179,4.72595890015518,145,2025/04/01 00:00:00+00,4.7259589,-74.0585179,"Calle 138 con Carrera 54C, sentido or?occ",Suba,Atropello,Motocicleta (1) - Peatón lesionado (1)
-74.0475711,4.68715230015393,146,2025/04/01 00:00:00+00,4.6871523,-74.0475711,Carrera 15 con Calle 102,Usaquén,Atropello,Motocicleta (1) - Peatón lesionado (1)
-74.1404891999999,4.61537870015162,147,2025/04/01 00:00:00+00,4.6153787,-74.1404892,Av Boyacá con Calle 36 sur,Kennedy,Choque simple,Automóvil particular (1) - Motocicleta (1)
-74.1740872999999,4.60631470015131,148,2025/04/01 00:00:00+00,4.6063147,-74.1740873,Calle 57H sur con Carrera 78,Bosa,Atropello,Automóvil particular (1) - Peatón lesionado (1)
-74.0907994,4.73896530015566,149,2025/04/01 00:00:00+00,4.7389653,-74.0907994,"Av Suba con Carrera 98, sentido occ?or",Suba,Choque simple,Bus SITP (1) - Taxi (1)
-74.034975,4.76435620015647,150,2025/04/01 00:00:00+00,4.7643562,-74.034975,"Carrera 15 con Calle 187, sentido s?n",Usaquén,Atropello,Motocicleta (1) - Peatón lesionado (1)
-74.0859272,4.59958640015107,151,2025/04/01 00:00:00+00,4.5995864,-74.0859272,Carrera 16 con Calle 7,Los Mártires,Choque simple,Camión (1) - Automóvil particular (1)
-74.0809151,4.58845420015074,152,2025/04/01 00:00:00+00,4.5884542,-74.0809151,Carrera 7 con Calle 1F,Santa Fe,Atropello,Motocicleta (1) - Peatón lesionado (1)
-74.0241943999999,4.75995780015631,153,2025/04/01 00:00:00+00,4.7599578,-74.0241944,"Calle 182C con Carrera 5, sentido occ?or",Usaquén,Choque simple,Bus SITP (1) - Vehículo escolar (1)
-74.1006892,4.73125830015536,154,2025/04/01 00:00:00+00,4.7312583,-74.1006892,Av Centenario (Calle 13) con Carrera 104,Fontibón,Varado,Camioneta (1)
-74.070612,4.62704680015201,155,2025/04/01 00:00:00+00,4.6270468,-74.070612,Calle 39 con Carrera 13,Chapinero,Atropello,Taxi (1) - Peatón lesionado (1)
-74.1389506,4.65157500015278,156,2025/04/01 00:00:00+00,4.651575,-74.1389506,"Av Centenario (Calle 13) con Carrera 81A, sentido or?occ",Fontibón,Choque con lesionado,Automóvil particular (2) - Conductor lesionado (1)
-74.0741154,4.64315770015254,157,2025/04/01 00:00:00+00,4.6431577,-74.0741154,NQS con Calle 53B,Teusaquillo,Choque simple,Automóvil particular (2)
-74.0485866,4.66749240015332,158,2025/04/01 00:00:00+00,4.6674924,-74.0485866,Carrera 9 con Calle 86,Chapinero,Falla semafórica,Intersección semafórica (1)
-74.0992131,4.67221010015344,159,2025/04/01 00:00:00+00,4.6722101,-74.0992131,Carrera 69P con Calle 63C,Engativá,Choque simple,Automóvil particular (1) - Motocicleta (1)
-74.0582454999999,4.67070940015338,160,2025/04/01 00:00:00+00,4.6707094,-74.0582455,"Calle 2 con Carrera 19A, sentido occ?or",Los Mártires,Choque con lesionado,Motociclista lesionado (1) - Ciclista lesionado (1)
-74.1146911,4.62788020015201,161,2025/04/01 00:00:00+00,4.6278802,-74.1146911,"Av Américas con Carrera 58, sentido occ?or",Puente Aranda,Choque simple,Camión (1) - Taxi (1)
-74.1178343999999,4.64509360015257,162,2025/04/01 00:00:00+00,4.6450936,-74.1178344,"NQS con Calle 18A, sentido s?n",Puente Aranda,Cierre evento controlado,Peatón (10)
-74.1262389,4.58790190015068,163,2025/04/01 00:00:00+00,4.5879019,-74.1262389,Av Gaitán Cortés con Calle 52 sur,Tunjuelito,Choque simple,Taxi (1) - Camioneta (1)
-74.0878288,4.6947594001542,164,2025/04/01 00:00:00+00,4.6947594,-74.0878288,"Av Ciudad de Cali con Av Calle 80, sentido s?n",Engativá,Choque simple,Camión (2)
-74.0608505,4.72680100015521,165,2025/04/01 00:00:00+00,4.726801,-74.0608505,Calle 138 con Carrera 55,Suba,Choque con lesionado,Motocicleta (2) - Acompañante lesionado (1)
-74.1946988999999,4.63786280015234,166,2025/04/01 00:00:00+00,4.6378628,-74.1946989,Calle 57B sur con Carrera 98C,Bosa,Caida de ocupante,Bus SITP (1) - Pasajero lesionado (1)
-74.1831782,4.61903810015174,167,2025/04/01 00:00:00+00,4.6190381,-74.1831782,Carrera 84A con Calle 57B sur,Kennedy,Choque simple,Automóvil particular (1) - Motocicleta (1)
-74.08295,4.74428160015578,168,2025/04/01 00:00:00+00,4.7442816,-74.08295,Calle 149 con Carrera 90,Suba,Choque simple,Camioneta (1) - Automóvil particular (1)
-74.1000011,4.68056000015375,169,2025/04/01 00:00:00+00,4.68056,-74.1000011,"Av Boyacá con Calle 66, sentido n?s",Engativá,Choque con lesionado,Automóvil particular (1) - Motociclista lesionado (1)
-74.0345505,4.70741570015462,170,2025/04/01 00:00:00+00,4.7074157,-74.0345505,Calle 127C con Carrera 9A,Usaquén,Atropello,Motocicleta (1) - Peatón lesionado (1)
-74.0910921999999,4.59927380015108,171,2025/04/01 00:00:00+00,4.5992738,-74.0910922,Carrera 19A con Calle 5,Los Mártires,Choque simple,Automóvil particular (2)
-74.1146911,4.62788020015201,172,2025/04/01 00:00:00+00,4.6278802,-74.1146911,Calle 9 con Carrera 58,Puente Aranda,Choque simple,Camión (1) - Automóvil particular (1)
-74.0450999999999,4.67911700015371,173,2025/04/01 00:00:00+00,4.679117,-74.0451,Carrera 11 con Calle 96,Chapinero,Choque simple,Automóvil particular (1) - Motocicleta (1)
-74.0993572,4.58861310015071,174,2025/04/01 00:00:00+00,4.5886131,-74.0993572,Calle 13 sur con Carrera 22,Antonio Nariño,Choque con lesionado,Automóvil particular (1) - Motociclista lesionado (1)
-74.1081195,4.59944370015108,175,2025/04/01 00:00:00+00,4.5994437,-74.1081195,Calle 8 sur con Carrera 31D,Puente Aranda,Autolesionado,Motociclista lesionado (1)
-74.0552423,4.68666310015391,176,2025/04/01 00:00:00+00,4.6866631,-74.0552423,"Calle 100 con Carrera 22, sentido or?occ",Usaquén,Choque simple,Taxi (1) - Bicicleta (1)
-74.092674,4.68511150015389,177,2025/04/01 00:00:00+00,4.6851115,-74.092674,Calle 72 con Carrera 3,Chapinero,Choque con lesionado,Motocicleta (2) - Motociclista lesionado (1)
-74.0720919999999,4.71098860015473,178,2025/04/01 00:00:00+00,4.7109886,-74.072092,Calle 25 con Carrera 32A,Teusaquillo,Choque con lesionado,Motociclista lesionado (2)
-74.1059757,4.54896610014942,179,2025/04/01 00:00:00+00,4.5489661,-74.1059757,Carrera 5 con Calle 48Q sur,Rafael Uribe Uribe,Autolesionado,Motociclista lesionado (1)
-74.1579164999999,4.63902840015236,180,2025/04/01 00:00:00+00,4.6390284,-74.1579165,Av Ciudad de Cali con Calle 2,Kennedy,Falla semafórica,Intersección semafórica (1)
-74.111508,4.69313400015413,181,2025/04/01 00:00:00+00,4.693134,-74.111508,Calle 68A con Carrera 90,Engativá,Choque con lesionado,Camión (1) - Motociclista lesionado (1)
-74.1091443999999,4.64624650015264,182,2025/04/01 00:00:00+00,4.6462465,-74.1091444,Av Carrera 68 con Av Primero de Mayo,Kennedy,Varado,Bus / buseta (1)
-74.044817,4.68667120015391,183,2025/04/01 00:00:00+00,4.6866712,-74.044817,"Carrera 9 con Calle 103, sentido n?s",Usaquén,Choque simple,Automóvil particular (2)
-74.0723351,4.63941090015237,184,2025/04/01 00:00:00+00,4.6394109,-74.0723351,Carrera 21 con Calle 51,Teusaquillo,Atropello,Automóvil particular (1) - Peatón lesionado (1)
-74.0470344,4.68883030015401,185,2025/04/01 00:00:00+00,4.6888303,-74.0470344,"Calle 104 con Carrera 15, sentido occ?or",Usaquén,Choque simple,Automóvil particular (2)
-74.0345239,4.69411010015417,186,2025/04/01 00:00:00+00,4.6941101,-74.0345239,Carrera 9 con Calle 116,Usaquén,Choque simple,Camión (1) - Automóvil particular (1)
-74.0626273999999,4.74694710015589,187,2025/04/01 00:00:00+00,4.7469471,-74.0626274,Carrera 62 con Calle 163,Suba,Choque con lesionado,Motocicleta (2) - Motociclista lesionado (1)
-74.0478598999999,4.69594120015423,188,2025/04/01 00:00:00+00,4.6959412,-74.0478599,Calle 18 con Carrera 113,Fontibón,Choque con objeto fijo,Camión (1) - Cables (1)
-74.1272663999999,4.56561730014998,189,2025/04/01 00:00:00+00,4.5656173,-74.1272664,"Carrera 13F con Calle 52 sur, sentido s?n",Tunjuelito,Choque con lesionado,Motocicleta (2) - Motociclista lesionado (1)
-74.099238,4.73262820015539,190,2025/04/01 00:00:00+00,4.7326282,-74.099238,Calle 130C bis con Carrera 100A,Suba,Choque con lesionado,Taxi (1) - Ciclista lesionado (1)
-74.0619697,4.65506740015292,191,2025/04/01 00:00:00+00,4.6550674,-74.0619697,"Carrera 8 con Calle 69, sentido n?s",Chapinero,Choque simple,Volqueta (1) - Automóvil particular (1)
-74.0777107,4.66557850015323,192,2025/04/01 00:00:00+00,4.6655785,-74.0777107,Av Calle 68 con Carrera 52,Barrios Unidos,Choque simple,Camioneta (1) - Automóvil particular (1)
-74.0634285,4.67642360015356,193,2025/04/01 00:00:00+00,4.6764236,-74.0634285,"NQS con Calle 87, sentido s?n",Barrios Unidos,Choque simple,Camión (1) - Camioneta (1)
-74.1126963999999,4.6561232001529,194,2025/04/01 00:00:00+00,4.6561232,-74.1126964,"Av La Esperanza con Carrera 118A, sentido occ?or",Fontibón,Choque simple,Camión (2)
-74.1119939,4.71154440015472,195,2025/04/01 00:00:00+00,4.7115444,-74.1119939,Calle 80A con Carrera 100A,Engativá,Choque simple,Automóvil particular (1) - Bicicleta (1)
-74.0224094,4.74102040015567,196,2025/04/01 00:00:00+00,4.7410204,-74.0224094,Calle 165 con Av Carrera 7,Usaquén,Aprisionamiento,Bus SITP (1) - Pasajero lesionado (1)
-74.0964276,4.60873470015141,197,2025/04/01 00:00:00+00,4.6087347,-74.0964276,NQS con Calle 8,Los Mártires,Daño en pavimento,Alcantarilla destapada (1)
-74.1776419999999,4.63208600015217,198,2025/04/01 00:00:00+00,4.632086,-74.177642,"Carrera 88C con Calle 48A sur, sentido s?n",Kennedy,Autolesionado,Motociclista lesionado (1)
-74.1403723,4.63966040015238,199,2025/04/01 00:00:00+00,4.6396604,-74.1403723,Carrera 77 con Calle 8A bis,Kennedy,Choque simple,Automóvil particular (1) - Motocicleta (1)
-74.0788166999999,4.60529940015127,200,2025/04/01 00:00:00+00,4.6052994,-74.0788167,Av Boyacá con Av Caracas,Usme,Choque con lesionado,Camión (1) - Motociclista lesionado (1)
-74.0696091999999,4.65899860015306,201,2025/04/01 00:00:00+00,4.6589986,-74.0696092,"Av Calle 68 con Av Carrera 24, sentido or?occ",Barrios Unidos,Atropello,Automóvil particular (1) - Peatón lesionado (1)
-74.0505297999999,4.6794961001537,202,2025/04/01 00:00:00+00,4.6794961,-74.0505298,Carrera 15 con Calle 94,Chapinero,Manifestación,Peatón (200)
-74.0480292,4.6791081001537,203,2025/04/01 00:00:00+00,4.6791081,-74.0480292,"Calle 94A con Carrera 13, sentido or?occ",Chapinero,Choque con lesionado,Automóvil particular (1) - Motociclista lesionado (1)
-74.095702,4.66923380015334,204,2025/04/01 00:00:00+00,4.6692338,-74.095702,"Carrera 68F con Calle 63B, sentido s?n",Engativá,Atropello,Automóvil particular (1) - Peatón lesionado (1)
-74.1474004999999,4.61671580015166,205,2025/04/01 00:00:00+00,4.6167158,-74.1474005,"Carrera 73 con Calle 38 sur, sentido s?n",Kennedy,Choque simple,Automóvil particular (1) - Motocicleta (1)
-74.1027964,4.73776370015561,206,2025/04/01 00:00:00+00,4.7377637,-74.1027964,"Calle 132B con Carrera 126, sentido or?occ",Suba,Choque con lesionado,Volqueta (1) - Ciclista lesionado (1)
-74.0921576,4.70242480015446,207,2025/04/01 00:00:00+00,4.7024248,-74.0921576,Transversal 76 con Calle 82C,Engativá,Atropello,Camión (1) - Peatón lesionado (1)
-74.1181372999999,4.62879130015204,208,2025/04/01 00:00:00+00,4.6287913,-74.1181373,"Av Américas con Carrera 46, sentido or?occ",Puente Aranda,Choque simple,Automóvil particular (1) - Motocicleta (1)
-74.1678977,4.63045410015211,209,2025/04/01 00:00:00+00,4.6304541,-74.1678977,"Av Bosa con Av Ciudad de Cali, sentido occ?or",Bosa,Varado,Bus SITP (1)
-74.1009384,4.50224840014791,210,2025/04/01 00:00:00+00,4.5022484,-74.1009384,Carrera 13B este con Calle 88G sur,Usme,Choque con objeto fijo,Automóvil particular (1) - Otro (1)
-74.0541853,4.79181430015735,211,2025/04/01 00:00:00+00,4.7918143,-74.0541853,"Autopista Norte con Calle 212, sentido s?n",Usaquén,Varado,Grúa (1)
-74.0868833,4.7478816001559,212,2025/04/01 00:00:00+00,4.7478816,-74.0868833,"Calle 151 con Carrera 96A, sentido or?occ",Suba,Atropello,Motociclista lesionado (1) - Peatón lesionado (1)
-74.1438487999999,4.5384249001491,213,2025/04/01 00:00:00+00,4.5384249,-74.1438488,Carrera 18D con Calle 78C sur,Ciudad Bolívar,Atropello,Camión (1) - Peatón lesionado (1)
-74.0943009,4.69649810015423,214,2025/04/01 00:00:00+00,4.6964981,-74.0943009,"Calle 78 con Carrera 76, sentido or?occ",Engativá,Choque simple,Automóvil particular (2)
-74.1551527999999,4.57639100015034,215,2025/04/01 00:00:00+00,4.576391,-74.1551528,"Carrera 48 con Calle 68 sur, sentido n?s",Ciudad Bolívar,Choque simple,Automóvil particular (2)
-74.0331467999999,4.69368390015416,216,2025/04/01 00:00:00+00,4.6936839,-74.0331468,"Av Carrera 7 con Calle 116, sentido n?s",Usaquén,Caida de carga,Escombros (1)
-74.0814492,4.68716160015391,217,2025/04/01 00:00:00+00,4.6871616,-74.0814492,"Av Calle 80 con Carrera 69, sentido or?occ",Engativá,Choque simple,Automóvil particular (1) - Taxi (1)
-74.0537806999999,4.70932200015466,218,2025/04/01 00:00:00+00,4.709322,-74.0537807,Autopista Norte con Calle 127B,Suba,Choque simple,Taxi (1) - Motocicleta (1)
-74.0865539,4.61658850015163,219,2025/04/01 00:00:00+00,4.6165885,-74.0865539,"Av Calle 19 con Carrera 28, sentido or?occ",Los Mártires,Choque simple,Camión (1) - Automóvil particular (2)
-74.146093,4.70096940015442,220,2025/04/01 00:00:00+00,4.7009694,-74.146093,"Av El Dorado (Calle 26) con Carrera 92, sentido or?occ",Engativá,Choque con lesionado,Automóvil particular (2) - Conductor lesionado (1)
-74.1641145999999,4.62379330015188,221,2025/04/01 00:00:00+00,4.6237933,-74.1641146,"Carrera 80F con Calle 42A sur, sentido n?s",Kennedy,Choque simple,Motocicleta (2)
-74.1079975,4.58811920015071,222,2025/04/01 00:00:00+00,4.5881192,-74.1079975,"Av Primero de Mayo con Carrera 25, sentido occ?or",Rafael Uribe Uribe,Choque con lesionado,Automóvil particular (1) - Motociclista lesionado (1)
-74.0814376,4.56981670015012,223,2025/04/01 00:00:00+00,4.5698167,-74.0814376,Calle 19 sur con Carrera 10B este,San Cristóbal,Choque simple,Taxi (1) - Motocicleta (1)
-74.0766847,4.66600030015327,224,2025/04/01 00:00:00+00,4.6660003,-74.0766847,"Carrera 51 con Calle 70, sentido n?s",Barrios Unidos,Choque con lesionado,Automóvil particular (1) - Motociclista lesionado (1)
-74.0717579,4.60666810015131,225,2025/04/01 00:00:00+00,4.6066681,-74.0717579,"Calle 20 con Carrera 8, sentido or?occ",Santa Fe,Choque simple,Automóvil particular (1) - Motocicleta (1)
-74.091103,4.65430580015286,226,2025/04/01 00:00:00+00,4.6543058,-74.091103,Carrera 60 con Calle 40,Teusaquillo,Choque con lesionado,Automóvil particular (1) - Motociclista lesionado (1)
-74.1551527999999,4.57639100015034,227,2025/04/01 00:00:00+00,4.576391,-74.1551528,Carrera 48 con Calle 68 sur,Ciudad Bolívar,Choque simple,Camión (1) - Camioneta (1)
-74.0921576,4.70242480015446,228,2025/04/01 00:00:00+00,4.7024248,-74.0921576,"Transversal 76 con Calle 82C, sentido s?n",Engativá,Atropello,Camión (1) - Peatón lesionado (1)
-74.1446771,4.59538640015096,229,2025/04/01 00:00:00+00,4.5953864,-74.1446771,"Autopista Sur con Carrera 72, sentido occ?or",Ciudad Bolívar,Choque simple,Camión (1) - Taxi (1)
-74.1008484,4.67071460015341,230,2025/04/01 00:00:00+00,4.6707146,-74.1008484,"Carrera 60 con Av José Celestino Mutis, sentido n?s",Barrios Unidos,Choque simple,Automóvil particular (1) - Taxi (1)
-74.1221396,4.71508570015483,231,2025/04/01 00:00:00+00,4.7150857,-74.1221396,"Calle 77 con Carrera 111, sentido or?occ",Engativá,Choque simple,Automóvil particular (2) - Motocicleta (1)
-74.109178,4.62910180015207,232,2025/04/01 00:00:00+00,4.6291018,-74.109178,"Av Boyacá con Av Centenario (Calle 13), sentido n?s",Kennedy,Choque con lesionado,Bus / buseta (2) - Pasajero lesionado (15)
-74.0466494999999,4.75350600015612,233,2025/04/01 00:00:00+00,4.753506,-74.0466495,"Autopista Norte con Calle 170, sentido s?n",Usaquén,Varado,Tractocamión (1)
-74.030273,4.76791590015656,234,2025/04/01 00:00:00+00,4.7679159,-74.030273,"Carrera 8D con Calle 191, sentido s?n",Usaquén,Choque simple,Vehículo escolar (1) - Taxi (1)
-74.0398862,4.76454690015644,235,2025/04/01 00:00:00+00,4.7645469,-74.0398862,"Carrera 19 con Calle 187, sentido n?s",Usaquén,Choque simple,Vehículo escolar (1) - Automóvil particular (1)
-74.1063523,4.60383380015126,236,2025/04/01 00:00:00+00,4.6038338,-74.1063523,Calle 1H con Carrera 32C,Puente Aranda,Choque simple,Automóvil particular (1) - Bicicleta (1)
-74.0792823,4.63918680015239,237,2025/04/01 00:00:00+00,4.6391868,-74.0792823,"NQS con Calle 52, sentido s?n",Teusaquillo,Choque simple,Automóvil particular (2)
-74.0644569999999,4.64400250015255,238,2025/04/01 00:00:00+00,4.6440025,-74.064457,"Calle 57 con Carrera 13, sentido occ?or",Chapinero,Choque simple,Camión (1) - Taxi (1)
-74.1788152,4.60180780015119,239,2025/04/01 00:00:00+00,4.6018078,-74.1788152,"Av Bosa con Carrera 78, sentido n?s",Bosa,Choque con lesionado,Motocicleta (1) - Bicitaxi (1) - Conductor lesionado (1)
-74.0851602,4.75399410015613,240,2025/04/01 00:00:00+00,4.7539941,-74.0851602,Calle 155 con Carrera 97B,Suba,Choque simple,Camión (1) - Bicicleta (1)
-74.1008484,4.67071460015341,241,2025/04/01 00:00:00+00,4.6707146,-74.1008484,"Av José Celestino Mutis con Carrera 50, sentido n?s",Barrios Unidos,Choque simple,Taxi (1) - Automóvil particular (1)
-74.1738485,4.62717590015199,242,2025/04/01 00:00:00+00,4.6271759,-74.1738485,Av Ciudad de Cali con Calle 46 sur,Kennedy,Caida de ocupante,Bus SITP (1) - Pasajero lesionado (1)
-74.1262389,4.58790190015068,243,2025/04/01 00:00:00+00,4.5879019,-74.1262389,Av Ciudad de Villavicencio con Av Gaitán Cortés,Ciudad Bolívar,Choque con lesionado,Motocicleta (1) - Ciclista lesionado (1)
-74.1720783,4.63787020015236,244,2025/04/01 00:00:00+00,4.6378702,-74.1720783,Calle 42A sur con Carrera 89C,Kennedy,Choque con lesionado,Motocicleta (1) - Ciclista lesionado (1)
-74.031592,4.74804400015592,245,2025/04/01 00:00:00+00,4.748044,-74.031592,Calle 170 con Carrera 9,Usaquén,Choque simple,Automóvil particular (2)
-74.0610829999999,4.80114680015763,246,2025/04/01 00:00:00+00,4.8011468,-74.061083,"Autopista Norte con Calle 221, sentido n?s",Suba,Choque simple,Automóvil particular (2)
-74.0665346,4.64423600015253,247,2025/04/01 00:00:00+00,4.644236,-74.0665346,"Carrera 14A con Calle 57, sentido s?n",Teusaquillo,Choque con lesionado,Automóvil particular (1) - Motociclista lesionado (1)
-74.0894079999999,4.70568370015456,248,2025/04/01 00:00:00+00,4.7056837,-74.089408,"Carrera 72G con Calle 90, sentido s?n",Engativá,Choque con lesionado,Automóvil particular (1) - Motociclista lesionado (1)
-74.1010762,4.65059190015275,249,2025/04/01 00:00:00+00,4.6505919,-74.1010762,"Av El Dorado (Calle 26) con Carrera 66A, sentido occ?or",Teusaquillo,Caida de ocupante,Bus SITP (1) - Pasajero lesionado (1)
-74.0470933,4.74528820015584,250,2025/04/01 00:00:00+00,4.7452882,-74.0470933,"Autopista Norte con Calle 164, sentido n?s",Suba,Atropello,Motociclista lesionado (1) - Peatón lesionado (1)
-74.1717457999999,4.62089570015179,251,2025/04/01 00:00:00+00,4.6208957,-74.1717458,"Calle 49 sur con Carrera 81, sentido or?occ",Kennedy,Choque con lesionado,Bus / buseta (1) - Motociclista lesionado (1)
