X,Y,OBJECTID,DIRECCION_INCIDENTE,LOCALIDAD,TIPO_DE_INCIDENTE,TIPO_DE_ACTORES_VIALES_IMPLICAD,AFECTACIÓN_PERSONAS,FECHA_INCIDENTE__DD_MM_AAAA_,LATITUD,LONGITUD
-74.0807162999999,4.73555060000007,10040,"Carrera 84A con Av Suba, sentido or→occ",Suba,Choque con lesionado,Automóvil particular (1) - Ciclista lesionado (1),Con lesionados,2025/07/24 00:00:00+00,4.7355506,-74.0807163
-74.1005878999999,4.55737500000004,10041,"Calle 39A sur con Carrera 3 este, sentido occ→or",San Cristóbal,Choque con lesionado,Motocicleta (2) - Motociclista lesionado (1),Con lesionados,2025/07/24 00:00:00+00,4.557375,-74.1005879
-74.0347705999999,4.68897930000003,10042,"Av Carrera 7 con Calle 143, sentido s→n",Usaquén,Choque con lesionado,Motocicleta (1) - Ciclista lesionado (1),Con lesionados,2025/07/24 00:00:00+00,4.6889793,-74.0347706
-74.0465293999999,4.67725160000003,10043,Transversal 48 con Calle 94,Barrios Unidos,Choque con lesionado,Automóvil particular (1) - Motociclista lesionado (1),Con lesionados,2025/07/24 00:00:00+00,4.6772516,-74.0465294
-74.1578957,4.59606240000005,10044,"Autopista Sur con Carrera 67, sentido occ→or",Ciudad Bolívar,Choque simple,,Sin lesionados,2025/07/24 00:00:00+00,4.5960624,-74.1578957
-74.1378,4.63044000000002,10045,"Av Boyacá con Av Américas, sentido n→s",Kennedy,Choque con lesionado,Bicicleta (1) - Ciclista lesionado (1),Con lesionados,2025/07/24 00:00:00+00,4.63044,-74.1378
-74.0347821999999,4.72658600000005,10046,Calle 147 con Carrera 12,Usaquén,Choque simple,Bus SITP (1) - Automóvil particular (1),Sin lesionados,2025/07/24 00:00:00+00,4.726586,-74.0347822
-74.0817679,4.69935250000003,10047,"Av Boyacá con Calle 99, sentido s→n",Suba,Choque con lesionado,Automóvil particular (1) - Ciclista lesionado (1),Con lesionados,2025/07/24 00:00:00+00,4.6993525,-74.0817679
-74.0692744999999,4.67278390000007,10048,"NQS con Calle 79, sentido n→s",Barrios Unidos,Varado,Camión (1),Sin lesionados,2025/07/24 00:00:00+00,4.6727839,-74.0692745
-74.0816955,4.67122850000004,10049,Av Calle 68 con Carrera 60,Barrios Unidos,Choque con lesionado,Automóvil particular (1) - Motocicleta (2) - Motociclista lesionado (1),Con lesionados,2025/07/24 00:00:00+00,4.6712285,-74.0816955
-74.1126963999999,4.65612320000002,10050,"Av Boyacá con Av La Esperanza, sentido n→s",Fontibón,Varado,Automóvil particular (1),Sin lesionados,2025/07/24 00:00:00+00,4.6561232,-74.1126964
-74.0800871,4.62893950000006,10051,NQS con Calle 39A,Teusaquillo,Choque simple,Camión (1) - Automóvil particular (1),Sin lesionados,2025/07/24 00:00:00+00,4.6289395,-74.0800871
-74.0263212999999,4.76029140000003,10052,Av Carrera 7 con Calle 183,Usaquén,Choque simple,Vehículo escolar (1) - Motocicleta (1),Sin lesionados,2025/07/24 00:00:00+00,4.7602914,-74.0263213
-74.1685851999999,4.61809210000007,10053,Carrera 79F con Calle 47B,Kennedy,Atropello,Motocicleta (1) - Peatón lesionado (1),Con lesionados,2025/07/24 00:00:00+00,4.6180921,-74.1685852
-74.1618746,4.60232070000006,10054,"Av Ciudad de Villavicencio con Carrera 71A, sentido occ→or",Bosa,Choque simple,Motocicleta (2),Sin lesionados,2025/07/24 00:00:00+00,4.6023207,-74.1618746
-74.0734143999999,4.68857580000002,10055,"Av Carrera 68 con Calle 98A, sentido s→n",Suba,Choque simple,Camioneta (1) - Automóvil particular (1),Sin lesionados,2025/07/24 00:00:00+00,4.6885758,-74.0734144
-74.0828253,4.64424770000005,10056,Av Circunvalar con Calle 53,Chapinero,Autolesionado,Motociclista lesionado (1),Con lesionados,2025/07/24 00:00:00+00,4.6442477,-74.0828253
-74.084705,4.58191420000003,10057,Calle 7 sur con Carrera 7,San Cristóbal,Choque con lesionado,Camioneta (1) - Motociclista lesionado (1),Con lesionados,2025/07/24 00:00:00+00,4.5819142,-74.084705
-74.1451979999999,4.56165700000003,10058,Calle 64 sur con Carrera 19F,Ciudad Bolívar,Choque con lesionado,Automóvil particular (1) - Motocicleta (1),Con lesionados,2025/07/24 00:00:00+00,4.561657,-74.145198
-74.0934855,4.61753600000003,10059,"Av Comuneros con Carrera 33, sentido or→occ",Puente Aranda,Choque simple,Camioneta (2),Sin lesionados,2025/07/24 00:00:00+00,4.617536,-74.0934855
-74.1687118,4.64893550000005,10060,Calle 26 sur con Carrera 95A,Kennedy,Atropello,Bicitaxi (1) - Peatón lesionado (1),Con lesionados,2025/07/24 00:00:00+00,4.6489355,-74.1687118
-74.0878288,4.69475940000007,10061,Av Calle 80 con Carrera 103,Engativá,"Caída de objetos en vía (árbol, cables, otros)",Otro (1),Sin lesionados,2025/07/24 00:00:00+00,4.6947594,-74.0878288
-74.080502,4.69541390000006,10062,Carrera 71 con Calle 97,Suba,Autolesionado,Motociclista lesionado (1),Con lesionados,2025/07/24 00:00:00+00,4.6954139,-74.080502
-74.1001764,4.68035670000006,10063,Av Boyacá con Calle 33 sur,Tunjuelito,Choque simple,Taxi (1) - Motocicleta (1),Sin lesionados,2025/07/24 00:00:00+00,4.6803567,-74.1001764
-74.0903876,4.63433500000002,10064,"Av El Dorado (Calle 26) con Carrera 50, sentido occ→or",Teusaquillo,Choque con lesionado,Automóvil particular (1) - Motociclista lesionado (1),Con lesionados,2025/07/24 00:00:00+00,4.634335,-74.0903876
-74.1254115,4.56956180000003,10065,Av Caracas con Calle 47 sur,Rafael Uribe Uribe,Choque simple,Automóvil particular (2),Sin lesionados,2025/07/24 00:00:00+00,4.5695618,-74.1254115
-74.065503,4.63773200000003,10066,Calle 84A sur con Carrera 13,Usme,Choque simple,Bus SITP (1) - Automóvil particular (1),Sin lesionados,2025/07/24 00:00:00+00,4.637732,-74.065503
-74.1106017,4.58865520000006,10067,"Carrera 27 con Calle 26, sentido or→occ",Teusaquillo,Choque con lesionado,Taxi (1) - Ciclista lesionado (1),Con lesionados,2025/07/24 00:00:00+00,4.5886552,-74.1106017
-74.0887238999999,4.72387020000002,10068,"Calle 17 con Carrera 90, sentido occ→or",Fontibón,Choque simple,Camión (1) - Volqueta (1),Sin lesionados,2025/07/24 00:00:00+00,4.7238702,-74.0887239
-74.0606554999999,4.63213660000002,10069,Av Circunvalar con Calle 43,Chapinero,Choque simple,Automóvil particular (1) - Motocicleta (1),Sin lesionados,2025/07/24 00:00:00+00,4.6321366,-74.0606555
-74.0606554999999,4.63213660000002,10070,Av Circunvalar con Calle 60,Chapinero,Choque con lesionado,Automóvil particular (1) - Motociclista lesionado (1),Con lesionados,2025/07/24 00:00:00+00,4.6321366,-74.0606555
-74.0970677,4.73028440000007,10071,Carrera 100A con Calle 130,Suba,Choque con objeto fijo,Automóvil particular (1) - Andén (1),Sin lesionados,2025/07/24 00:00:00+00,4.7302844,-74.0970677
-74.0838467999999,4.62652290000005,10072,Carrera 31A con Calle 25A,Teusaquillo,"Caída de objetos en vía (árbol, cables, otros)",Cables (1),Sin lesionados,2025/07/24 00:00:00+00,4.6265229,-74.0838468
-74.1305498999999,4.66565750000007,10073,"Av Ciudad de Cali con Calle 22, sentido s→n",Fontibón,Choque simple,,Sin lesionados,2025/07/24 00:00:00+00,4.6656575,-74.1305499
-74.0391475,4.79728990000007,10074,"Autopista Norte con Calle 222, sentido n→s",Suba,Varado,Camión (1),Sin lesionados,2025/07/24 00:00:00+00,4.7972899,-74.0391475
-74.0903876,4.63433500000002,10075,"Carrera 50 con Av El Dorado (Calle 26), sentido n→s",Teusaquillo,Manifestación,,Sin lesionados,2025/07/24 00:00:00+00,4.634335,-74.0903876
-74.1182537,4.59375630000005,10076,Calle 33 sur con Carrera 35,Puente Aranda,Choque con lesionado,Motociclista lesionado (2),Con lesionados,2025/07/24 00:00:00+00,4.5937563,-74.1182537
-74.1010396,4.58802250000002,10077,"Calle 15 sur con Carrera 24, sentido occ→or",Antonio Nariño,Choque con lesionado,Camioneta (1) - Ciclista lesionado (1),Con lesionados,2025/07/24 00:00:00+00,4.5880225,-74.1010396
-74.1001764,4.68035670000006,10078,"Av Boyacá con Calle 14, sentido n→s",Fontibón,Varado,Bus SITP (1),Sin lesionados,2025/07/24 00:00:00+00,4.6803567,-74.1001764
-74.0962254,4.74674170000003,10079,Av Suba con Av Ciudad de Cali,Suba,Autolesionado,Motociclista lesionado (1),Con lesionados,2025/07/24 00:00:00+00,4.7467417,-74.0962254
-74.0769170999999,4.68551330000003,10080,"Av Carrera 68 con Calle 90, sentido n→s",Barrios Unidos,Choque con lesionado,Bus SITP (1) - Motociclista lesionado (1),Con lesionados,2025/07/24 00:00:00+00,4.6855133,-74.0769171
-74.0587515999999,4.65694220000006,10081,Av Chile (Calle 72) con Carrera 10,Chapinero,Aprisionamiento,Bus SITP (1) - Pasajero lesionado (1),Con lesionados,2025/07/24 00:00:00+00,4.6569422,-74.0587516
-74.1458565,4.64612200000005,10082,Calle 8F sur con Carrera 68 bis,Kennedy,Choque simple,Automóvil particular (1) - Bicitaxi (1),Sin lesionados,2025/07/24 00:00:00+00,4.646122,-74.1458565
-74.0391031999999,4.68689460000007,10083,"Calle 106 con Carrera 8, sentido s→n",Usaquén,Choque con lesionado,Automóvil particular (1) - Ciclista lesionado (1),Con lesionados,2025/07/24 00:00:00+00,4.6868946,-74.0391032
-74.1152198,4.71302450000007,10084,Av Calle 80 con Carrera 104,Engativá,Choque simple,Camioneta (1) - Taxi (1),Sin lesionados,2025/07/24 00:00:00+00,4.7130245,-74.1152198
-74.1008484,4.67071460000005,10085,"Av Boyacá con Av José Celestino Mutis, sentido s→n",Engativá,Choque simple,Bus SITP (1) - Automóvil particular (1),Sin lesionados,2025/07/24 00:00:00+00,4.6707146,-74.1008484
-74.1525854,4.58947550000005,10086,Calle 67B sur con Carrera 63,Tunjuelito,Autolesionado,Motociclista lesionado (1),Con lesionados,2025/07/24 00:00:00+00,4.5894755,-74.1525854
-74.100719,4.59780610000007,10087,Carrera 27 con Calle 1,Antonio Nariño,Choque con lesionado,Camión (1) - Motociclista lesionado (1),Con lesionados,2025/07/24 00:00:00+00,4.5978061,-74.100719
-74.0849842,4.73775160000002,10088,Av Suba con Carrera 91,Suba,Manifestación,Peatón (5),Sin lesionados,2025/07/24 00:00:00+00,4.7377516,-74.0849842
-74.1351657,4.66027400000007,10089,Av Ciudad de Cali con Av Américas,Kennedy,Varado,Camión (1),Sin lesionados,2025/07/24 00:00:00+00,4.660274,-74.1351657
-74.1446579,4.59893750000003,10090,Av Boyacá con Calle 44 sur,Kennedy,Varado,Tractocamión (1),Sin lesionados,2025/07/24 00:00:00+00,4.5989375,-74.1446579
-74.1389138,4.56096700000006,10091,"Av Boyacá con Calle 60G sur, sentido n→s",Ciudad Bolívar,Autolesionado,Motociclista lesionado (1),Con lesionados,2025/07/24 00:00:00+00,4.560967,-74.1389138
-74.1634693,4.63503280000003,10092,Calle 38 sur con Carrera 86C,Kennedy,Choque simple,Automóvil particular (1) - Motocicleta (1),Sin lesionados,2025/07/24 00:00:00+00,4.6350328,-74.1634693
-74.0800631,4.61609850000002,10093,"Calle 22B con Carrera 19A, sentido or→occ",Los Mártires,Choque simple,Taxi (1) - Bicicleta (1),Sin lesionados,2025/07/24 00:00:00+00,4.6160985,-74.0800631
-74.1251122,4.62936420000005,10094,"Av Américas con Carrera 68D, sentido occ→or",Kennedy,Choque simple,,Sin lesionados,2025/07/24 00:00:00+00,4.6293642,-74.1251122
-74.1188483999999,4.58154390000004,10095,Calle 36 con Carrera 24,Teusaquillo,Autolesionado,Motociclista lesionado (1),Con lesionados,2025/07/24 00:00:00+00,4.5815439,-74.1188484
-74.0685614,4.72967160000007,10096,"Av Boyacá con Calle 138, sentido s→n",Suba,Choque simple,Bus / buseta (1) - Motocicleta (1),Sin lesionados,2025/07/24 00:00:00+00,4.7296716,-74.0685614
-74.1238941,4.60413770000002,10097,"Av Primero de Mayo con Av Boyacá, sentido or→occ",Kennedy,Choque simple,,Sin lesionados,2025/07/24 00:00:00+00,4.6041377,-74.1238941
-74.0896913,4.59952230000005,10098,Carrera 19 con Av Comuneros,Los Mártires,Autolesionado,Motociclista lesionado (1),Con lesionados,2025/07/24 00:00:00+00,4.5995223,-74.0896913
-74.1681929,4.61715460000005,10099,Carrera 79C con Calle 42 sur,Kennedy,Choque simple,Motocicleta (2),Sin lesionados,2025/07/24 00:00:00+00,4.6171546,-74.1681929
-74.0407999999999,4.68776970000005,10100,Calle 106 con Carrera 11,Usaquén,Choque con lesionado,Automóvil particular (1) - Ciclista lesionado (1),Con lesionados,2025/07/24 00:00:00+00,4.6877697,-74.0408
-74.1214626999999,4.55464550000005,10101,Av Caracas con Av Carrera 10,Antonio Nariño,Autolesionado,Motociclista lesionado (1),Con lesionados,2025/07/24 00:00:00+00,4.5546455,-74.1214627
-74.0331467999999,4.69368390000005,10102,Calle 116 con Av Carrera 7,Usaquén,Choque con lesionado,Automóvil particular (1) - Taxi (1) - Conductor lesionado (1),Con lesionados,2025/07/24 00:00:00+00,4.6936839,-74.0331468
-74.0586551,4.68032120000004,10103,"NQS con Calle 93, sentido n→s",Barrios Unidos,Choque con lesionado,,Con lesionados,2025/07/24 00:00:00+00,4.6803212,-74.0586551
-74.0466671,4.75317820000004,10104,"Autopista Norte con Calle 116, sentido s→n",Usaquén,Manifestación,Taxi,Sin lesionados,2025/07/24 00:00:00+00,4.7531782,-74.0466671
-74.1042270999999,4.60344640000005,10105,Av Comuneros con Carrera 31C,Puente Aranda,Choque simple,Automóvil particular (2) - Motocicleta (1),Sin lesionados,2025/07/24 00:00:00+00,4.6034464,-74.1042271
-74.1086228,4.59990090000002,10106,Calle 8 sur con Carrera 32A,Puente Aranda,Choque con lesionado,Automóvil particular (1) - Motociclista lesionado (1),Con lesionados,2025/07/24 00:00:00+00,4.5999009,-74.1086228
-74.1446771,4.59538640000005,10107,"Autopista Sur con Av Boyacá, sentido or→occ",Tunjuelito,Daño en pavimento,Escombros,Sin lesionados,2025/07/24 00:00:00+00,4.5953864,-74.1446771
-74.1411892,4.66717640000007,10108,"Av Centenario (Calle 13) con Carrera 96B, sentido occ→or",Fontibón,Autolesionado,Motociclista lesionado (1),Con lesionados,2025/07/24 00:00:00+00,4.6671764,-74.1411892
-74.0765249999999,4.60218900000007,10109,"Av Carrera 10 con Av Jiménez (Calle 13), sentido n→s",Santa Fe,Atropello,Automóvil particular (1) - Peatón lesionado (1),Con lesionados,2025/07/24 00:00:00+00,4.602189,-74.076525
-74.1043319999999,4.67369460000003,10110,Av Boyacá con Calle 63,Engativá,Choque con lesionado,Bus SITP (1) - Automóvil particular (1) - Conductor lesionado (1),Con lesionados,2025/07/24 00:00:00+00,4.6736946,-74.104332
-74.0715059,4.74649840000006,10111,Transversal 77 con Calle 162,Suba,Choque simple,Automóvil particular (2),Sin lesionados,2025/07/24 00:00:00+00,4.7464984,-74.0715059
-74.1251122,4.62936420000005,10112,"Av Américas con Carrera 68D, sentido occ→or",Puente Aranda,Varado,Automóvil particular (1),Sin lesionados,2025/07/24 00:00:00+00,4.6293642,-74.1251122
-74.2052968,4.63439620000003,10113,Calle 73 sur con Carrera 100A,Bosa,,,,2025/07/24 00:00:00+00,4.6343962,-74.2052968
-74.1082277,4.59009590000005,10114,"Av Calle 19 con Carrera 27, sentido or→occ",Los Mártires,Vehículo mal estacionado,Taxi (10),Sin lesionados,2025/07/24 00:00:00+00,4.5900959,-74.1082277
-74.0706701,4.70408820000006,10115,Av Suba con Calle 83,Suba,Choque con lesionado,Automóvil particular (1) - Motocicleta (1),Con lesionados,2025/07/24 00:00:00+00,4.7040882,-74.0706701
-74.1181372999999,4.62879130000005,10116,Av Américas con Carrera 68A,Kennedy,Choque con lesionado,Motocicleta (2) - Motociclista lesionado (1),Con lesionados,2025/07/24 00:00:00+00,4.6287913,-74.1181373
-74.0915970999999,4.60921740000003,10117,Carrera 27 con Calle 11 sur,Antonio Nariño,Choque con lesionado,Camión (1) - Motociclista lesionado (1),Con lesionados,2025/07/24 00:00:00+00,4.6092174,-74.0915971
-74.1116107999999,4.58554190000007,10118,Calle 28 sur con Carrera 26,Rafael Uribe Uribe,Choque simple,Automóvil particular (1) - Taxi (1),Sin lesionados,2025/07/24 00:00:00+00,4.5855419,-74.1116108
-74.078025,4.70827450000007,10119,Calle 124 con Carrera 71C,Suba,"Caída de objetos en vía (árbol, cables, otros)",Árbol (1),Sin lesionados,2025/07/24 00:00:00+00,4.7082745,-74.078025
-74.1782438,4.60325070000005,10120,Carrera 78A con Calle 58P sur,Bosa,Choque simple,Camión (1) - Camioneta (1),Sin lesionados,2025/07/24 00:00:00+00,4.6032507,-74.1782438
-74.0468643,4.69777850000003,10121,Carrera 17A con Av Pepe Sierra,Usaquén,Choque con lesionado,Automóvil particular (1) - Motociclista lesionado (1),Con lesionados,2025/07/24 00:00:00+00,4.6977785,-74.0468643
-74.0720919999999,4.71098860000006,10122,Diagonal 75 sur con Carrera 73,Ciudad Bolívar,Choque con lesionado,Taxi (1) - Motociclista lesionado (1),Con lesionados,2025/07/24 00:00:00+00,4.7109886,-74.072092
-74.1002524,4.56222830000007,10123,Transversal 4C este con Calle 36 sur,San Cristóbal,Choque con lesionado,Motociclista lesionado (2),Con lesionados,2025/07/24 00:00:00+00,4.5622283,-74.1002524
-74.1278354999999,4.71291910000002,10124,Calle 68C con Carrera 112A,Engativá,Choque con lesionado,Taxi (1) - Ciclista lesionado (1),Con lesionados,2025/07/24 00:00:00+00,4.7129191,-74.1278355
-74.1618746,4.60232070000006,10125,"Autopista Sur con Av Ciudad de Villavicencio, sentido occ→or",Ciudad Bolívar,Choque con lesionado,Tractocamión (1) - Automóvil particular (1) - Conductor lesionado (1),Con lesionados,2025/07/24 00:00:00+00,4.6023207,-74.1618746
-74.1085973,4.69770380000006,10126,"Calle 72 con Carrera 90, sentido or→occ",Engativá,Choque con lesionado,Automóvil particular (1) - Ciclista lesionado (1),Con lesionados,2025/07/24 00:00:00+00,4.6977038,-74.1085973
-74.0957485,4.55186730000003,10127,Carrera 2 este con Calle 40 sur,San Cristóbal,"Sustancia química en vía (aceite, ACPM, otros)",ACPM (1),Sin lesionados,2025/07/24 00:00:00+00,4.5518673,-74.0957485
-74.1014820999999,4.61282520000003,10128,Carrera 35 con Calle 8,Puente Aranda,Autolesionado,Motociclista lesionado (1),Con lesionados,2025/07/24 00:00:00+00,4.6128252,-74.1014821
-74.1268889999999,4.63352790000005,10129,Calle 69B sur con Carrera 9A,Usme,Choque simple,Automóvil particular (2),Sin lesionados,2025/07/24 00:00:00+00,4.6335279,-74.126889
-74.1903179999999,4.62646900000004,10130,Calle 58B sur con Carrera 88C,Bosa,Choque con lesionado,Automóvil particular (1) - Motociclista lesionado (1) - Ciclista lesionado (1),Con lesionados,2025/07/24 00:00:00+00,4.626469,-74.190318
-74.1001764,4.68035670000006,10131,Av Calle 80 con Av Boyacá,Engativá,Choque con lesionado,Motocicleta (1) - Ciclista lesionado (1),Con lesionados,2025/07/24 00:00:00+00,4.6803567,-74.1001764
-74.0687086,4.64970940000006,10132,Diagonal 68C con Carrera 18,Ciudad Bolívar,Atropello,Motocicleta (1) - Peatón lesionado (1),Con lesionados,2025/07/24 00:00:00+00,4.6497094,-74.0687086
-74.1103098999999,4.62221580000005,10133,Av Primero de Mayo con Carrera 50,Puente Aranda,Choque con lesionado,Automóvil particular (1) - Motociclista lesionado (1),Con lesionados,2025/07/24 00:00:00+00,4.6222158,-74.1103099
-74.1121563999999,4.63247230000007,10134,Calle 13 con Carrera 60,Puente Aranda,Daño en pavimento,Alcantarilla destapada (1),Sin lesionados,2025/07/24 00:00:00+00,4.6324723,-74.1121564
-74.0567336999999,4.69187230000006,10135,"Autopista Norte con Calle 104A, sentido n→s",Suba,Choque con lesionado,Automóvil particular (1) - Motociclista lesionado (1),Con lesionados,2025/07/24 00:00:00+00,4.6918723,-74.0567337
-74.100758,4.64442320000006,10136,Calle 24A con Carrera 59,Teusaquillo,Manifestación,Peatón (50),Sin lesionados,2025/07/24 00:00:00+00,4.6444232,-74.100758
-74.1157618,4.51308310000007,10137,Calle 76 sur con Carrera 12,Usme,Atropello,Camión (1) - Peatón lesionado (2),Con lesionados,2025/07/24 00:00:00+00,4.5130831,-74.1157618
-74.065503,4.63773200000003,10138,Carrera 13 con Calle 81A sur,Usme,Choque simple,Camión (1) - Taxi (1),Sin lesionados,2025/07/24 00:00:00+00,4.637732,-74.065503
-74.0439911,4.74456270000007,10139,Calle 164 con Carrera 20,Usaquén,Choque con lesionado,Automóvil particular (1) - Motociclista lesionado (1),Con lesionados,2025/07/24 00:00:00+00,4.7445627,-74.0439911
