X,Y,OBJECTID,DIRECCION_INCIDENTE,LOCALIDAD,TIPO_DE_INCIDENTE,AFECTACIÓN_PERSONAS,FECHA_INCIDENTE__DD_MM_AAAA_,LATITUD,LONGITUD
-74.0547643,4.70693250000005,3675,"Carrera 45A con Calle 127, sentido n→s",Suba,Choque simple,Sin lesionados,2026/01/15 00:00:00+00,4.7069325,-74.0547643
-74.1085055999999,4.70672010000004,3676,Av Calle 80 con Carrera 94K,Engativá,Caida de ocupante,Con lesionados,2026/01/15 00:00:00+00,4.7067201,-74.1085056
-74.1034317,4.70430440000007,3677,"Carrera 89A con Calle 50 sur, sentido n→s",Bosa,Choque con lesionado,Con lesionados,2026/01/15 00:00:00+00,4.7043044,-74.1034317
-74.0428312,4.70423380000005,3678,Calle 127 con Carrera 15,Usaquén,Falla semafórica,Sin lesionados,2026/01/15 00:00:00+00,4.7042338,-74.0428312
-74.0446062999999,4.70416220000004,3679,Calle 127 con Carrera 16A,Usaquén,Atropello,Con lesionados,2026/01/15 00:00:00+00,4.7041622,-74.0446063
-74.0499622999999,4.70385490000007,3680,Calle 124 con Carrera 19A,Usaquén,"Caída de objetos en vía (árbol, cables, otros)",Sin lesionados,2026/01/15 00:00:00+00,4.7038549,-74.0499623
-74.118144,4.70309210000005,3681,"Carrera 101 con Calle 71B, sentido n→s",Engativá,Autolesionado,Con lesionados,2026/01/15 00:00:00+00,4.7030921,-74.118144
-74.0548864,4.70295420000002,3682,"Autopista Norte con Calle 122, sentido s→n",Suba,Choque simple,Sin lesionados,2026/01/15 00:00:00+00,4.7029542,-74.0548864
-74.0814953999999,4.70165310000004,3683,"Av Pepe Sierra con Av Boyacá, sentido occ→or",Suba,Varado,Sin lesionados,2026/01/15 00:00:00+00,4.7016531,-74.0814954
-74.0814953999999,4.70165310000004,3684,Av Boyacá con Av Pepe Sierra,Suba,Choque simple,Sin lesionados,2026/01/15 00:00:00+00,4.7016531,-74.0814954
-74.0814953999999,4.70165310000004,3685,"Av Boyacá con Calle 116, sentido n→s",Engativá,Choque simple,Sin lesionados,2026/01/15 00:00:00+00,4.7016531,-74.0814954
-74.0545289,4.70085750000004,3686,"Autopista Norte con Calle 118, sentido s→n",Usaquén,Choque simple,Sin lesionados,2026/01/15 00:00:00+00,4.7008575,-74.0545289
-74.0330913,4.69961760000007,3687,"Carrera 9 con Calle 123, sentido n→s",Usaquén,"Caída de objetos en vía (árbol, cables, otros)",Sin lesionados,2026/01/15 00:00:00+00,4.6996176,-74.0330913
-74.0962182,4.69903580000005,3688,"Calle 80 sur con Carrera 78A, sentido or→occ",Bosa,Choque con lesionado,Con lesionados,2026/01/15 00:00:00+00,4.6990358,-74.0962182
-74.0550638999999,4.69760470000006,3689,"Autopista Norte con Calle 114, sentido n→s",Suba,Varado,Sin lesionados,2026/01/15 00:00:00+00,4.6976047,-74.0550639
-74.0550638999999,4.69760470000006,3690,"Autopista Norte con Calle 114, sentido s→n",Usaquén,Choque simple,Sin lesionados,2026/01/15 00:00:00+00,4.6976047,-74.0550639
-74.0331631999999,4.69693910000007,3691,"Carrera 9 con Calle 119A, sentido s→n",Usaquén,Choque simple,Sin lesionados,2026/01/15 00:00:00+00,4.6969391,-74.0331632
-74.0840001999999,4.69681330000003,3692,Av Boyacá con Calle 95,Suba,Choque simple,Sin lesionados,2026/01/15 00:00:00+00,4.6968133,-74.0840002
-74.1585003,4.69513820000003,3693,"Carrera 129 con Calle 22B, sentido n→s",Fontibón,Atropello,Con lesionados,2026/01/15 00:00:00+00,4.6951382,-74.1585003
-74.0814384999999,4.69482400000004,3694,"Calle 95 con Carrera 71, sentido occ→or",Suba,Choque con lesionado,Con lesionados,2026/01/15 00:00:00+00,4.694824,-74.0814385
-74.1184646,4.69436420000005,3695,Carrera 96 con Calle 66,Engativá,Autolesionado,Con lesionados,2026/01/15 00:00:00+00,4.6943642,-74.1184646
-74.0874659,4.69393640000004,3696,"NQS con Av Calle 80, sentido s→n",Barrios Unidos,Autolesionado,Con lesionados,2026/01/15 00:00:00+00,4.6939364,-74.0874659
-74.0557334,4.69360680000005,3697,"Autopista Norte con Calle 106, sentido s→n",Usaquén,Choque con lesionado,Con lesionados,2026/01/15 00:00:00+00,4.6936068,-74.0557334
-74.0876901,4.69347560000006,3698,Calle 79B con Carrera 70G,Engativá,Choque simple,Sin lesionados,2026/01/15 00:00:00+00,4.6934756,-74.0876901
-74.1197541,4.69293470000002,3699,"Calle 65 con Carrera 96, sentido or→occ",Engativá,Atropello,Con lesionados,2026/01/15 00:00:00+00,4.6929347,-74.1197541
-74.0864127,4.69202320000005,3700,Calle 79B con Carrera 70A,Engativá,Choque con lesionado,Con lesionados,2026/01/15 00:00:00+00,4.6920232,-74.0864127
-74.1081923,4.69158980000003,3701,"Av Ciudad de Cali con Calle 69, sentido s→n",Engativá,Varado,Sin lesionados,2026/01/15 00:00:00+00,4.6915898,-74.1081923
-74.1636207999999,4.69007060000007,3702,"Av Centenario (Calle 13) con Carrera 128, sentido or→occ",Fontibón,Caida de carga,Sin lesionados,2026/01/15 00:00:00+00,4.6900706,-74.1636208
-74.1310242,4.68997290000004,3703,Av El Dorado (Calle 26) con Carrera 103,Fontibón,Choque simple,Sin lesionados,2026/01/15 00:00:00+00,4.6899729,-74.1310242
-74.083719,4.68951750000002,3704,"Av Calle 80 con Carrera 69P, sentido occ→or",Engativá,Choque con lesionado,Con lesionados,2026/01/15 00:00:00+00,4.6895175,-74.083719
-74.0347705999999,4.68897930000003,3705,"Av Carrera 7 con Calle 40, sentido s→n",Santa Fe,Varado,Sin lesionados,2026/01/15 00:00:00+00,4.6889793,-74.0347706
-74.0347705999999,4.68897930000003,3706,"Av Carrera 7 con Calle 115, sentido s→n",Usaquén,Atropello,Con lesionados,2026/01/15 00:00:00+00,4.6889793,-74.0347706
-74.0447948999999,4.68872490000007,3707,"Carrera 14 con Calle 105A, sentido n→s",Usaquén,Choque simple,Sin lesionados,2026/01/15 00:00:00+00,4.6887249,-74.0447949
-74.0447948999999,4.68872490000007,3708,"Carrera 14 con Calle 105A, sentido n→s",Usaquén,Choque simple,Sin lesionados,2026/01/15 00:00:00+00,4.6887249,-74.0447949
-74.0825778,4.68857150000002,3709,Carrera 69H con Av Calle 80,Engativá,Falla semafórica,Sin lesionados,2026/01/15 00:00:00+00,4.6885715,-74.0825778
-74.1177052,4.68753390000006,3710,"Av Ciudad de Cali con Calle 63, sentido n→s",Engativá,Choque simple,Sin lesionados,2026/01/15 00:00:00+00,4.6875339,-74.1177052
-74.0356891,4.68519030000004,3711,"Av Carrera 7 con Calle 106, sentido s→n",Usaquén,Choque simple,Sin lesionados,2026/01/15 00:00:00+00,4.6851903,-74.0356891
-74.0815747,4.68481510000004,3712,Carrera 68G con Calle 79,Engativá,Manifestación,Sin lesionados,2026/01/15 00:00:00+00,4.6848151,-74.0815747
-74.1036311,4.68462410000006,3713,"Carrera 77 con Calle 66A, sentido s→n",Engativá,Choque simple,Sin lesionados,2026/01/15 00:00:00+00,4.6846241,-74.1036311
-74.1030534,4.68319790000004,3714,"Calle 66 con Carrera 75, sentido or→occ",Engativá,Atropello,Con lesionados,2026/01/15 00:00:00+00,4.6831979,-74.1030534
-74.1019684,4.68225400000006,3715,Calle 66 con Carrera 74,Engativá,Choque simple,Sin lesionados,2026/01/15 00:00:00+00,4.682254,-74.1019684
-74.0466051,4.68195330000003,3716,Vía Sumapaz con km 10,Usme,Fenómeno de remoción en masa,Sin lesionados,2026/01/15 00:00:00+00,4.6819533,-74.0466051
-74.0640956999999,4.68122610000006,3717,"Carrera 50 con Calle 93, sentido s→n",Barrios Unidos,Choque simple,Sin lesionados,2026/01/15 00:00:00+00,4.6812261,-74.0640957
-74.0995258,4.68112570000005,3718,"Av Boyacá con Calle 66A, sentido n→s",Engativá,Choque simple,Sin lesionados,2026/01/15 00:00:00+00,4.6811257,-74.0995258
-74.0966529,4.68105710000003,3719,"Calle 68 con Carrera 71, sentido or→occ",Engativá,Choque con lesionado,Con lesionados,2026/01/15 00:00:00+00,4.6810571,-74.0966529
-74.1001764,4.68035670000006,3720,"Av Boyacá con Calle 3, sentido n→s",Kennedy,Choque simple,Sin lesionados,2026/01/15 00:00:00+00,4.6803567,-74.1001764
-74.1001764,4.68035670000006,3721,Av Carrera 13 con Av Boyacá,Fontibón,Choque simple,Sin lesionados,2026/01/15 00:00:00+00,4.6803567,-74.1001764
-74.1001764,4.68035670000006,3722,"Av Calle 80 con Av Boyacá, sentido occ→or",Engativá,Fallecido hospitalario,Fallecido hospitalario,2026/01/15 00:00:00+00,4.6803567,-74.1001764
-74.1001764,4.68035670000006,3723,"Av Boyacá con Calle 18, sentido s→n",Fontibón,Varado,Sin lesionados,2026/01/15 00:00:00+00,4.6803567,-74.1001764
-74.1049174,4.67962300000005,3724,"Calle 64C con Carrera 74A, sentido occ→or",Engativá,Autolesionado,Con lesionados,2026/01/15 00:00:00+00,4.679623,-74.1049174
-74.0453454999999,4.67855030000004,3725,Carrera 11 con Calle 95,Chapinero,Atropello,Con lesionados,2026/01/15 00:00:00+00,4.6785503,-74.0453455
-74.1348523,4.67835350000007,3726,Carrera 97 con Calle 23G,Fontibón,"Caída de objetos en vía (árbol, cables, otros)",Sin lesionados,2026/01/15 00:00:00+00,4.6783535,-74.1348523
-74.0484676,4.67827590000007,3727,"Calle 94 con Carrera 13, sentido or→occ",Chapinero,Choque simple,Sin lesionados,2026/01/15 00:00:00+00,4.6782759,-74.0484676
-74.1017542,4.67821650000008,3728,"Av Boyacá con Calle 64F, sentido n→s",Engativá,Choque objeto fijo con lesionado,Con lesionados,2026/01/15 00:00:00+00,4.6782165,-74.1017542
-74.0860329,4.67760950000007,3729,"Av Carrera 68 con Av Chile (Calle 72), sentido n→s",Engativá,Choque con lesionado,Fallecido en vía (980),2026/01/15 00:00:00+00,4.6776095,-74.0860329
-74.0860329,4.67760950000007,3730,Av Carrera 68 con Av Chile (Calle 72),Engativá,Fallecido hospitalario,Fallecido hospitalario,2026/01/15 00:00:00+00,4.6776095,-74.0860329
-74.0860329,4.67760950000007,3731,Av Carrera 68 con Av Chile (Calle 72),Engativá,Fallecido hospitalario,Fallecido hospitalario,2026/01/15 00:00:00+00,4.6776095,-74.0860329
-74.0860329,4.67760950000007,3732,"Av Carrera 68 con Av Chile (Calle 72), sentido n→s",Barrios Unidos,Choque con lesionado,Con lesionados,2026/01/15 00:00:00+00,4.6776095,-74.0860329
-74.1504222,4.67621780000007,3733,"Calle 16I con Carrera 106, sentido or→occ",Fontibón,Choque simple,Sin lesionados,2026/01/15 00:00:00+00,4.6762178,-74.1504222
-74.0648752,4.67558490000005,3734,"NQS con Calle 86A, sentido n→s",Barrios Unidos,Choque simple,Sin lesionados,2026/01/15 00:00:00+00,4.6755849,-74.0648752
-74.0277508,4.67523780000005,3735,Vía Bogotá - La Calera con km 5,Chapinero,Autolesionado,Con lesionados,2026/01/15 00:00:00+00,4.6752378,-74.0277508
-74.0277508,4.67523780000005,3736,"Vía Bogotá - La Calera con km 1, sentido s→n",Chapinero,Choque con lesionado,Con lesionados,2026/01/15 00:00:00+00,4.6752378,-74.0277508
-74.0662773999999,4.67476800000003,3737,"NQS con Calle 85A, sentido n→s",Barrios Unidos,Atropello,Con lesionados,2026/01/15 00:00:00+00,4.674768,-74.0662774
-74.1017611,4.67464010000003,3738,"Carrera 71A con Calle 63D, sentido n→s",Engativá,Atropello,Con lesionados,2026/01/15 00:00:00+00,4.6746401,-74.1017611
-74.0879462999999,4.67439500000006,3739,"Av Carrera 68 con Calle 68, sentido s→n",Engativá,Choque simple,Sin lesionados,2026/01/15 00:00:00+00,4.674395,-74.0879463
-74.0808034,4.67409440000006,3740,"Calle 72A con Carrera 62, sentido or→occ",Barrios Unidos,Atropello,Con lesionados,2026/01/15 00:00:00+00,4.6740944,-74.0808034
-74.0881898,4.67396610000003,3741,"Av Carrera 68 con Calle 67B, sentido n→s",Engativá,Choque simple,Sin lesionados,2026/01/15 00:00:00+00,4.6739661,-74.0881898
-74.0881898,4.67396610000003,3742,"Av Carrera 68 con Calle 67B, sentido s→n",Barrios Unidos,Choque objeto fijo con lesionado,Con lesionados,2026/01/15 00:00:00+00,4.6739661,-74.0881898
